scorer,felix,felix,felix,felix,felix,felix,felix,felix,felix,felix,felix,felix,felix,felix,felix,felix,felix,felix,felix,felix
labeled-data/mockVideo01/crop_p004_f001361.png,176.61528197829566,547.5163671944495,412.51636719444934,585.9436932930084,497.9104251912471,529.3701298701299,145.65993595445647,341.5032022771749,280.1555772994129,281.7273616794165,576.8999288382851,324.4243906778153,188.3569649528553,473.8639921722114,233.18884540117412,448.24577477317206,338.8639921722114,430.0995374488525,394.37012987012986,424.76240882405267
labeled-data/mockVideo01/crop_p004_f001481.png,112.56973848069734,212.34468955701834,98.6932040562177,314.8175591531756,247.06537982565376,537.9095356698097,358.0776552214909,133.35518590998038,494.7081480163672,277.4576587795766,445.60656466820853,385.26765700053375,252.4025084504536,187.79389788293895,278.0207258494929,239.03033268101763,317.5154776730119,337.233499377335,340.9988436221313,382.06537982565385
labeled-data/mockVideo01/crop_p004_f009338.png,421.05577299412914,441.8412204234122,424.25805016900904,220.88409535669808,416.78607009428924,134.42261163494038,191.55924212773525,445.04349759829216,139.25538160469662,252.90686710549727,190.49181640277524,161.10825475893967,303.6389432485323,431.1669631738125,303.6389432485323,362.85171677637436,294.0321117238925,259.31142145525706,287.6275573741327,190.9961750578189
labeled-data/mockVideo01/crop_p004_f009342.png,419.98834726916925,445.04349759829216,421.05577299412914,226.22122398149799,334.5942892723715,11.66865326454365,188.3569649528553,445.04349759829216,137.12053015477667,255.04171855541722,189.4243906778153,31.949742038783143,302.5715175235723,436.50409179861236,300.4366660736523,368.1888454011742,292.9646859989325,263.58112435509696,284.4252801992528,198.4681551325387
labeled-data/mockVideo01/crop_p006_f000610.png,537.4051770147661,300.941024728696,456.2808219178082,230.49092688133783,328.1897349226116,13.803504714463543,324.9874577477317,505.8867639210105,106.16518413093749,358.58201387653446,210.77290517701474,103.4672656111012,383.69587262053017,361.78429105141436,346.3359722469312,348.9751823518947,288.6949830990926,259.31142145525706,262.0093399750933,205.9401352072585
labeled-data/mockVideo01/crop_p006_f000999.png,423.19062444404915,367.1214196762142,370.88676392101047,70.37706813734212,359.1450809464508,41.55657356342283,252.4025084504536,551.7860700942894,126.44627290517698,278.52508450453655,98.6932040562177,70.37706813734212,366.61706102117057,403.41389432485323,328.1897349226116,350.04260807685466,285.4927059242127,250.77201565557732,260.94191425013344,207.00756093221844
labeled-data/mockVideo01/crop_p006_f001022.png,450.9436932930083,553.9209215442092,373.0216153709305,231.55835260629783,394.37012987012986,240.09775840597757,259.87448852517343,595.5505248176481,138.18795587973662,465.3245863725316,78.41211528197826,258.2439957302971,359.1450809464508,574.2020103184487,330.3245863725316,508.0216153709305,283.3578544742928,420.4927059242128,251.33508272549366,373.52597402597405
labeled-data/mockVideo01/crop_p006_f001234.png,140.32280732965657,385.26765700053375,415.71864436932935,480.2685465219712,479.7641878669276,431.1669631738125,208.63805372709479,158.97340330901977,259.87448852517343,130.15290873510048,538.4726027397261,137.62488880982028,185.1546877779754,330.8289450275752,241.72825120085392,313.75013342821563,338.8639921722114,295.6038961038961,406.11181284468955,288.1319160291763
labeled-data/mockVideo01/crop_p006_f001701.png,188.3569649528553,448.24577477317206,369.8193381960506,417.2904287493329,526.7309197651664,202.7378580323786,158.4690446539761,216.61439245685824,221.44716242661443,126.95063156022059,386.89814979541006,125.88320583526058,,,241.72825120085392,320.1546877779755,324.9874577477317,279.59251022949655,393.30270414516986,256.10914428037717
labeled-data/mockVideo01/crop_p006_f001793.png,229.98656822629422,452.51547767301196,358.0776552214909,488.807952321651,514.9892367906067,196.33330368261875,170.2107276285358,168.58023483365946,242.79567692581386,177.11964063333926,,,,,240.66082547589392,302.00845045365594,332.4594378224515,274.2553816046967,392.23527842020997,258.2439957302971
labeled-data/mockVideo01/crop_p006_f001877.png,109.36746130581739,357.51458815157446,429.59517879380894,481.3359722469312,510.7195338907668,386.3350827254937,247.06537982565376,168.58023483365946,287.6275573741327,167.51280910869957,440.26943604340863,148.29914605942008,232.12141967621417,262.513698630137,249.2002312755737,274.2553816046967,339.9314178971713,285.99706457925635,401.84210994484965,296.6713218288561
labeled-data/mockVideo01/crop_p006_f002142.png,139.25538160469662,464.25716064757165,328.1897349226116,305.21072762853584,366.61706102117057,112.006671410781,13.299146059419968,388.46993417541364,69.87270948229846,183.5241949830991,143.52508450453652,39.42172211350294,90.1537982565379,371.3911225760541,131.78340152997683,346.84033090197477,191.55924212773525,251.83944138053727,227.85171677637427,199.53558085749864
labeled-data/mockVideo01/crop_p006_f002173.png,138.18795587973662,464.25716064757165,330.3245863725316,311.6152819782957,362.3473581213308,112.006671410781,11.164294609500018,390.6047856253336,69.87270948229846,188.86132360789895,145.65993595445647,39.42172211350294,90.1537982565379,369.25627112613415,130.71597580501683,346.84033090197477,190.49181640277524,249.70458993061732,225.71686532645433,197.4007294075787
labeled-data/mockVideo01/crop_p006_f002360.png,117.82436399217221,222.9833659491194,351.67954990215264,246.46673189823878,411.3664383561644,72.29843444227004,139.35078277886493,12.611545988258285,257.74608610567515,19.46086105675147,448.54843444227015,31.202544031311163,167.72651663405088,85.01859099804301,207.84393346379647,126.114481409002,302.7558708414873,141.77005870841487,392.7754403131115,171.1242661448141
labeled-data/mockVideo01/crop_p006_f002755.png,110.97504892367903,247.4452054794521,352.6580234833659,249.40215264187873,445.6130136986302,146.66242661448143,137.3938356164383,25.33170254403126,263.616927592955,23.3747553816047,454.41927592954994,63.492172211350294,166.74804305283755,85.01859099804301,202.9515655577299,145.6839530332681,301.777397260274,143.72700587084148,385.92612524461845,146.66242661448143
labeled-data/mockVideo01/crop_p006_f003190.png,139.25538160469662,452.51547767301196,329.2571606475716,296.6713218288561,347.4033979718911,93.86043408646151,14.366571784379943,377.79567692581395,70.94013520725841,178.1870663582992,143.52508450453652,26.61261341398324,89.08637253157795,411.95330012453303,140.32280732965657,357.51458815157446,179.81755915317555,262.513698630137,216.11003380181458,200.60300658245865
labeled-data/mockVideo01/crop_p007_f001845.png,141.39023305461657,314.8175591531756,299.3692403486924,461.0548834726917,460.5505248176481,464.25716064757165,159.53647037893606,187.79389788293895,389.03300124533007,181.38934353317916,493.6407222914072,235.82805550613773,242.79567692581386,251.83944138053727,240.66082547589392,278.52508450453655,333.5268635474115,304.1433019035759,394.37012987012986,320.1546877779755
labeled-data/mockVideo01/crop_p007_f001953.png,262.0093399750933,439.7063689734923,403.97696139476966,474.9314178971714,532.0680483899662,361.78429105141436,62.400729407578666,256.10914428037717,260.94191425013344,132.2877601850205,491.5058708414873,81.05132538694181,207.57062800213478,362.85171677637436,248.1328055506137,331.8963707525352,323.9200320227717,287.06449030421635,390.10042697028996,251.83944138053727
labeled-data/mockVideo01/crop_p007_f003713.png,366.61706102117057,462.1223091976517,455.2133961928482,236.89548123109768,503.247553816047,139.75974025974028,167.0084504536559,433.30181462373247,147.79478740437636,275.32280732965665,200.098647927415,41.55657356342283,288.6949830990926,422.6275573741327,297.2343888987724,358.58201387653446,304.7063689734922,256.10914428037717,308.9760718733321,189.9287493328589
labeled-data/mockVideo01/crop_p007_f003722.png,364.4822095712507,465.3245863725316,450.9436932930083,237.96290695605762,407.17923856964956,73.57934531222202,161.671321828856,435.4366660736524,141.39023305461657,275.32280732965665,194.76151930261514,43.69142501334284,300.4366660736523,433.30181462373247,301.5040917986123,363.9191425013343,302.5715175235723,260.37884718021706,303.6389432485323,197.4007294075787
labeled-data/mockVideo01/crop_p007_f003805.png,423.19062444404915,391.6722113502936,418.92092154420925,158.97340330901977,269.4813200498131,62.905088062622326,350.6056751467711,482.4033979718912,110.43488703077739,359.6494396014944,113.63716420565729,200.60300658245865,378.35874399573026,375.660825475894,344.2011207970112,343.63805372709487,273.751022949653,266.78340152997686,228.91914250133422,218.74924390677813
labeled-data/mockVideo01/crop_p008_f003313.png,248.1328055506137,84.25360256182171,118.97429283045713,144.02944315958018,6.894591709660119,330.8289450275752,410.38151574452945,372.4585483010141,278.0207258494929,527.23527842021,85.88409535669805,526.16785269525,253.4699341754136,219.81666963173814,253.4699341754136,255.04171855541722,199.03122220245504,319.0872620530155,146.72736167941642,383.1328055506138
labeled-data/mockVideo01/crop_p008_f003362.png,199.03122220245504,85.32102828678171,49.591620708059,225.15379825653798,30.377957658779508,487.740526596691,381.5610211706103,251.83944138053727,336.7291407222914,483.47082369685114,233.18884540117412,540.0443871197297,286.5601316491727,229.42350115637788,254.53735990037356,253.97429283045722,205.4357765522149,325.4918164027753,164.87359900373596,392.73963707525354
labeled-data/mockVideo01/crop_p008_f003384.png,165.9410247286959,85.32102828678171,48.52419498309902,311.6152819782957,31.445383383739482,525.1004269702901,345.2685465219712,154.70370040917987,416.78607009428924,370.32369685109416,283.3578544742928,583.8088418430884,221.44716242661443,220.88409535669808,222.51458815157443,244.36746130581747,201.166073652375,335.0986479274151,183.01983632805545,410.8858743995731
labeled-data/mockVideo01/crop_p008_f007110.png,57.06360078277879,337.233499377335,281.2230030243728,470.6617149973315,457.34824764276823,502.68448674613063,295.0995374488525,108.8043942359011,358.0776552214909,116.2763743106209,589.7090375378046,307.3455790784558,164.87359900373596,248.63716420565737,232.12141967621417,277.4576587795766,322.8526062978118,316.95241060309553,390.10042697028996,344.7054794520548
labeled-data/mockVideo01/crop_p008_f009840.png,373.0216153709305,504.8193381960506,486.1687422166874,406.6161714997332,541.674879914606,207.00756093221844,101.89548123109759,399.1441914250134,104.03033268101754,240.09775840597757,221.44716242661443,47.961127913182736,228.91914250133422,431.1669631738125,268.41389432485323,363.9191425013343,312.178349048212,276.3902330546166,343.1336950720512,215.54696673189824
labeled-data/mockVideo01/crop_p009_f002370.png,306.8412204234122,449.313200498132,505.3824052659669,282.79478740437645,433.86488169364884,147.23172033446008,137.12053015477667,415.1555772994129,186.2221135029354,181.38934353317916,316.4480519480519,129.08548301014048,249.2002312755737,411.95330012453303,266.2790428749332,361.78429105141436,304.7063689734922,277.4576587795766,335.6617149973314,208.07498665717844
labeled-data/mockVideo01/crop_p009_f002396.png,345.2685465219712,442.9086461483722,502.180128091087,244.36746130581747,458.41567336772823,136.5574630848604,146.72736167941642,453.5829033979719,157.40161892901617,200.60300658245865,297.2343888987724,47.961127913182736,253.4699341754136,430.0995374488525,275.885874399573,364.98656822629425,300.4366660736523,267.85082725493686,312.178349048212,212.34468955701834
labeled-data/mockVideo01/crop_p009_f002445.png,266.2790428749332,441.8412204234122,507.5172567158869,358.58201387653446,504.314979541007,277.4576587795766,74.14241238213836,300.941024728696,265.2116171499732,167.51280910869957,397.57240704500975,91.7255826365415,205.4357765522149,377.79567692581395,250.26765700053366,335.0986479274151,335.6617149973314,274.2553816046967,390.10042697028996,236.89548123109768
labeled-data/mockVideo01/crop_p009_f002498.png,85.88409535669805,250.77201565557732,31.445383383739482,344.7054794520548,171.27815335349575,509.0890410958905,241.72825120085392,138.69231453478028,366.61706102117057,330.8289450275752,353.807952321651,496.2799323963708,148.86221312933637,193.13102650773885,173.4130048034157,241.16518413093758,211.84033090197468,340.4357765522149,238.52597402597397,400.21161714997334
labeled-data/mockVideo01/crop_p009_f003962.png,473.3596335171678,373.52597402597405,434.93230741860884,208.07498665717844,273.751022949653,72.51191958726201,318.5829033979719,526.16785269525,120.04171855541713,362.85171677637436,20.771126134139763,214.4795410069383,340.9988436221313,371.3911225760541,321.7851805728518,341.5032022771749,274.818448674613,253.97429283045722,245.99795410069376,205.9401352072585
labeled-data/mockVideo01/crop_p009_f004034.png,477.6293364170077,388.46993417541364,453.07854474292833,241.16518413093758,327.1223091976517,42.623999288382834,274.818448674613,451.448051948052,143.52508450453652,394.8744885251735,83.7492439067781,150.43399750933997,346.3359722469312,389.53735990037364,322.8526062978118,356.4471624266145,287.6275573741327,274.2553816046967,258.80706280021343,204.87270948229855
labeled-data/mockVideo01/crop_p009_f004098.png,368.7519124710906,492.0102294965309,473.3596335171678,213.4121152819783,411.44894146948945,78.91647393702192,165.9410247286959,484.5382494218111,132.85082725493677,361.78429105141436,263.07676570005333,15.93835616438355,298.3018146237324,399.1441914250134,298.3018146237324,356.4471624266145,315.3806262230919,265.7159758050169,320.7177548478918,197.4007294075787
labeled-data/mockVideo01/crop_p009_f004173.png,368.7519124710906,485.6056751467711,471.2247820672478,213.4121152819783,339.9314178971713,63.972513787582216,168.07587617861586,482.4033979718912,131.78340152997683,363.9191425013343,263.07676570005333,19.140633339263445,298.3018146237324,397.00933997509344,297.2343888987724,356.4471624266145,311.1109233232521,258.2439957302971,314.313200498132,192.06360078277885
labeled-data/mockVideo01/crop_p009_f005512.png,374.08904109589037,489.875378046611,472.2922077922078,213.4121152819783,425.32547589396904,137.62488880982028,177.6827077032556,467.45943782245155,137.12053015477667,363.9191425013343,281.2230030243728,23.410336239103344,302.5715175235723,394.8744885251735,298.3018146237324,368.1888454011742,316.4480519480519,263.58112435509696,320.7177548478918,195.2658779576588
labeled-data/mockVideo01/crop_p009_f013296.png,447.7414161181284,279.59251022949655,299.3692403486924,60.77023661270232,265.2116171499732,139.75974025974028,342.0662693470913,463.1897349226117,183.01983632805545,411.95330012453303,34.64766055861941,336.166073652375,413.58379291940935,361.78429105141436,360.2125066714108,331.8963707525352,274.818448674613,282.79478740437645,224.64943960149438,258.2439957302971
labeled-data/mockVideo01/crop_p009_f013619.png,180.8849848781355,584.8762675680484,367.6844867461306,336.166073652375,360.2125066714108,170.71508628357947,2.6248888098202485,345.77290517701476,95.4909268813378,192.06360078277885,161.671321828856,93.86043408646151,70.94013520725841,451.448051948052,120.04171855541713,390.6047856253336,174.4804305283757,315.8849848781356,199.03122220245504,278.52508450453655
labeled-data/mockVideo01/crop_p009_f013984.png,78.41211528197826,596.6179505426081,254.53735990037356,480.2685465219712,331.3920120974916,265.7159758050169,1.5574630848602737,368.1888454011742,22.905977584059713,258.2439957302971,266.2790428749332,166.44538338373957,3.6923145347802233,469.5942892723715,67.73785803237851,411.95330012453303,138.18795587973662,355.3797367016545,181.9524106030955,315.8849848781356
labeled-data/mockVideo01/crop_p010_f002305.png,466.9550791674079,108.8043942359011,267.3464685998932,128.0180572851806,69.87270948229846,204.87270948229855,487.2361679416474,424.76240882405267,414.65121864436935,415.1555772994129,138.18795587973662,543.2466642946096,425.32547589396904,275.32280732965665,376.2238925458104,285.99706457925635,292.9646859989325,308.4130048034158,242.79567692581386,323.3569649528554
labeled-data/mockVideo01/crop_p010_f002457.png,503.247553816047,211.27726383205834,244.93052837573381,112.006671410781,118.97429283045713,134.42261163494038,371.9541896459705,408.75102294965313,281.2230030243728,500.5496352962107,86.951521081658,467.45943782245155,422.12319871908915,329.7615193026152,359.1450809464508,313.75013342821563,259.87448852517343,297.73874755381604,202.23349937733494,288.1319160291763
labeled-data/mockVideo01/crop_p010_f002934.png,428.52775306884894,480.2685465219712,394.37012987012986,161.10825475893967,302.5715175235723,66.10736523750222,251.33508272549366,407.68359722469313,120.04171855541713,433.30181462373247,85.88409535669805,157.90597758405977,305.7737946984522,435.4366660736524,302.5715175235723,360.7168653264544,264.14419142501333,262.513698630137,239.59339975093397,199.53558085749864
labeled-data/mockVideo01/crop_p010_f003113.png,432.79745596868884,397.00933997509344,292.9646859989325,328.6940935776552,127.51369863013693,383.1328055506138,395.43755559508986,594.4830990926882,263.07676570005333,597.6853762675681,96.55835260629775,549.6512186443694,412.51636719444934,556.0557729941293,362.3473581213308,514.4261697206903,253.4699341754136,498.41478384629073,192.6266678526952,489.875378046611
labeled-data/mockVideo01/crop_p010_f003122.png,485.1013164917275,469.5942892723715,284.4252801992528,394.8744885251735,227.85171677637427,383.1328055506138,,,,,108.30003558085744,593.4156733677282,397.57240704500975,584.8762675680484,360.2125066714108,551.7860700942894,263.07676570005333,508.0216153709305,209.70547945205473,486.67310087173104
labeled-data/mockVideo01/crop_p010_f006319.png,412.51636719444934,514.4261697206903,494.7081480163672,192.06360078277885,466.9550791674079,146.16429460950008,178.75013342821555,427.9646859989326,115.77201565557723,279.59251022949655,160.60389610389606,149.36657178437997,318.5829033979719,369.25627112613415,300.4366660736523,357.51458815157446,289.7624088240526,271.05310442981676,292.9646859989325,203.80528375733854
labeled-data/mockVideo01/crop_p010_f006365.png,421.05577299412914,510.1564668208504,493.6407222914072,275.32280732965665,411.44894146948945,146.16429460950008,199.03122220245504,531.5049813200499,164.87359900373596,265.7159758050169,231.05399395125417,149.36657178437997,306.8412204234122,366.05399395125426,304.7063689734922,343.63805372709487,297.2343888987724,257.1765700053371,291.8972602739726,195.2658779576588
labeled-data/mockVideo01/crop_p010_f006502.png,491.5058708414873,450.380626223092,479.7641878669276,149.36657178437997,265.2116171499732,27.680039138943243,284.4252801992528,502.68448674613063,112.56973848069734,342.57062800213487,72.00756093221841,100.2649884362213,353.807952321651,406.6161714997332,322.8526062978118,357.51458815157446,290.8298345490126,279.59251022949655,276.9533001245329,225.15379825653798
labeled-data/mockVideo01/crop_p011_f004208.png,206.50320227717484,208.07498665717844,202.23349937733494,379.9305283757339,252.4025084504536,515.4935954456503,375.15646682085037,132.2877601850205,450.9436932930083,209.1424123821384,529.9331969400463,359.6494396014944,255.6047856253335,199.53558085749864,269.4813200498131,230.49092688133783,315.3806262230919,331.8963707525352,339.9314178971713,397.00933997509344
labeled-data/mockVideo01/crop_p011_f006559.png,575.8325031133251,463.1897349226117,598.2484433374844,154.70370040917987,568.3605230386053,129.08548301014048,306.8412204234122,540.0443871197297,255.6047856253335,377.79567692581395,252.4025084504536,69.30964241238212,448.80884184308843,425.8298345490127,447.7414161181284,373.52597402597405,441.33686176836864,282.79478740437645,439.20201031844874,223.01894680661803
labeled-data/mockVideo01/crop_p011_f007757.png,459.4830990926881,456.7851805728518,390.10042697028996,94.9278598114214,295.0995374488525,124.8157801103007,224.64943960149438,419.4252801992528,108.30003558085744,424.76240882405267,21.838551859099738,85.32102828678171,294.0321117238925,457.8526062978118,290.8298345490126,368.1888454011742,255.6047856253335,262.513698630137,228.91914250133422,214.4795410069383
labeled-data/mockVideo01/crop_p011_f007763.png,462.685376267568,389.53735990037364,426.39290161892905,256.10914428037717,344.2011207970112,9.533801814623757,131.78340152997683,529.3701298701299,109.36746130581739,242.23260985589752,81.61439245685816,139.75974025974028,263.07676570005333,451.448051948052,269.4813200498131,358.58201387653446,260.94191425013344,265.7159758050169,250.26765700053366,195.2658779576588
labeled-data/mockVideo01/crop_p012_f004802.png,128.58112435509688,291.33419320405625,332.4594378224515,366.05399395125426,496.8429994662872,402.3464685998933,183.01983632805545,109.87181996086099,426.39290161892905,90.6581569115815,445.60656466820853,114.14152286070089,205.4357765522149,180.32191780821915,247.06537982565376,200.60300658245865,326.0548834726917,216.61439245685824,377.2913182707704,228.35607543141788
labeled-data/mockVideo01/crop_p013_f004372.png,175.54785625333565,188.86132360789895,100.82805550613764,430.0995374488525,248.1328055506137,453.5829033979719,426.39290161892905,180.32191780821915,405.04438711972955,363.9191425013343,319.6503291229319,448.24577477317206,269.4813200498131,172.84993773349936,273.751022949653,240.09775840597757,279.0881515744529,338.30092510229497,282.2904287493328,405.5487457747732
labeled-data/mockVideo01/crop_p013_f004684.png,174.4804305283757,193.13102650773885,99.76062978117764,431.1669631738125,266.2790428749332,489.875378046611,427.46032734388905,182.4567692581391,406.11181284468955,361.78429105141436,310.0434975982921,490.94280377157094,268.41389432485323,172.84993773349936,273.751022949653,241.16518413093758,279.0881515744529,330.8289450275752,282.2904287493328,403.41389432485323
labeled-data/mockVideo01/crop_p013_f005232.png,176.61528197829566,189.9287493328589,104.03033268101754,432.2343888987725,260.94191425013344,465.3245863725316,426.39290161892905,186.726472157979,405.04438711972955,362.85171677637436,313.245774773172,474.9314178971714,265.2116171499732,172.84993773349936,280.1555772994129,337.233499377335,283.3578544742928,405.5487457747732,,
labeled-data/mockVideo01/crop_p013_f006602.png,462.685376267568,499.4822095712507,597.1810176125244,426.8972602739726,551.2817114392457,157.90597758405977,254.53735990037356,511.2238925458104,253.4699341754136,233.69320405621778,315.3806262230919,68.24221668742211,395.43755559508986,441.8412204234122,378.35874399573026,395.94191425013344,390.10042697028996,307.3455790784558,405.04438711972955,248.63716420565737
labeled-data/mockVideo01/crop_p013_f006607.png,470.1573563422878,593.4156733677282,595.0461661626045,457.8526062978118,536.3377512898061,158.97340330901977,301.5040917986123,484.5382494218111,253.4699341754136,233.69320405621778,316.4480519480519,60.77023661270232,396.50498132004986,443.9760718733322,378.35874399573026,392.73963707525354,389.03300124533007,313.75013342821563,406.11181284468955,251.83944138053727
labeled-data/mockVideo01/crop_p014_f005757.png,290.8298345490126,128.0180572851806,117.90686710549718,268.9182529798968,130.71597580501683,517.6284468955703,444.53913894324853,243.30003558085753,439.20201031844874,393.8070628002135,350.6056751467711,521.8981497954101,383.69587262053017,216.61439245685824,339.9314178971713,251.83944138053727,297.2343888987724,326.5592421277353,267.3464685998932,394.8744885251735
labeled-data/mockVideo01/crop_p014_f005818.png,175.54785625333565,153.63627468421987,155.26676747909622,211.27726383205834,104.03033268101754,544.3140900195694,495.7755737413272,192.06360078277885,344.2011207970112,486.67310087173104,352.740526596691,566.730030243729,318.5829033979719,207.00756093221844,313.245774773172,246.50231275573742,302.5715175235723,345.77290517701476,297.2343888987724,399.1441914250134
